id,label
103439,mountain
103440,sea
103441,sea
103442,street
103443,mountain
103444,glacier
103445,sea
103446,sea
103447,buildings
103448,buildings
103449,forest
103450,sea
103451,sea
103452,forest
103453,street
103454,mountain
103455,street
103456,mountain
103457,buildings
103458,street
103459,mountain
103460,buildings
103461,buildings
103462,buildings
103463,forest
103464,sea
103465,sea
103466,street
103467,mountain
103468,mountain
103469,buildings
103470,mountain
103471,mountain
103472,buildings
103473,sea
103474,glacier
103475,glacier
103476,glacier
103477,glacier
103478,sea
103479,forest
103480,mountain
103481,sea
103482,mountain
103483,sea
103484,glacier
103485,glacier
103486,street
103487,glacier
103488,glacier
103489,sea
103490,buildings
103491,sea
103492,mountain
103493,forest
103494,buildings
103495,buildings
103496,sea
103497,glacier
103498,street
103499,glacier
103500,buildings
103501,buildings
103502,sea
103503,street
103504,sea
103505,sea
103506,forest
103507,street
103508,buildings
103509,sea
103510,forest
103511,buildings
103512,street
103513,sea
103514,buildings
103515,buildings
103516,forest
103517,street
103518,sea
103519,street
103520,glacier
103521,street
103522,forest
103523,mountain
103524,sea
103525,mountain
103526,forest
103527,mountain
103528,sea
103529,buildings
103530,street
103531,mountain
103532,buildings
103533,street
103534,street
103535,sea
103536,sea
103537,glacier
103538,sea
103539,glacier
103540,buildings
103541,sea
103542,forest
103543,glacier
103544,mountain
103545,mountain
103546,street
103547,forest
103548,street
103549,sea
103550,mountain
103551,mountain
103552,sea
103553,buildings
103554,glacier
103555,street
103556,sea
103557,forest
103558,street
103559,mountain
103560,mountain
103561,glacier
103562,forest
103563,sea
103564,sea
103565,forest
103566,mountain
103567,glacier
103568,sea
103569,sea
103570,mountain
103571,glacier
103572,forest
103573,mountain
103574,glacier
103575,buildings
103576,mountain
103577,mountain
103578,glacier
103579,mountain
103580,street
103581,glacier
103582,street
103583,mountain
103584,buildings
103585,mountain
103586,street
103587,mountain
103588,street
103589,mountain
103590,street
103591,forest
103592,buildings
103593,mountain
103594,sea
103595,glacier
103596,forest
103597,mountain
103598,street
103599,mountain
103600,buildings
103601,glacier
103602,buildings
103603,glacier
103604,street
103605,sea
103606,glacier
103607,sea
103608,mountain
103609,forest
103610,forest
103611,mountain
103612,street
103613,glacier
103614,mountain
103615,buildings
103616,buildings
103617,glacier
103618,glacier
103619,sea
103620,glacier
103621,forest
103622,buildings
103623,street
103624,mountain
103625,mountain
103626,mountain
103627,sea
103628,mountain
103629,glacier
103630,sea
103631,sea
103632,street
103633,sea
103634,buildings
103635,buildings
103636,buildings
103637,sea
103638,mountain
103639,mountain
103640,forest
103641,buildings
103642,forest
103643,buildings
103644,sea
103645,mountain
103646,street
103647,forest
103648,forest
103649,forest
103650,mountain
103651,glacier
103652,street
103653,street
103654,street
103655,forest
103656,buildings
103657,glacier
103658,buildings
103659,sea
103660,forest
103661,buildings
103662,street
103663,sea
103664,buildings
103665,street
103666,street
103667,street
103668,sea
103669,mountain
103670,mountain
103671,forest
103672,mountain
103673,glacier
103674,street
103675,street
103676,sea
103677,mountain
103678,forest
103679,glacier
103680,forest
103681,street
103682,street
103683,street
103684,street
103685,forest
103686,street
103687,mountain
103688,forest
103689,glacier
103690,sea
103691,buildings
103692,street
103693,mountain
103694,buildings
103695,street
103696,sea
103697,buildings
103698,forest
103699,sea
103700,street
103701,forest
103702,street
103703,forest
103704,mountain
103705,glacier
103706,buildings
103707,glacier
103708,forest
103709,glacier
103710,forest
103711,street
103712,buildings
103713,forest
103714,buildings
103715,mountain
103716,mountain
103717,glacier
103718,forest
103719,forest
103720,forest
103721,buildings
103722,glacier
103723,glacier
103724,mountain
103725,street
103726,street
103727,street
103728,glacier
103729,mountain
103730,buildings
103731,mountain
103732,street
103733,sea
103734,mountain
103735,mountain
103736,mountain
103737,mountain
103738,buildings
103739,sea
103740,sea
103741,glacier
103742,street
103743,forest
103744,street
103745,sea
103746,buildings
103747,sea
103748,glacier
103749,street
103750,forest
103751,mountain
103752,mountain
103753,mountain
103754,glacier
103755,sea
103756,sea
103757,street
103758,street
103759,glacier
103760,mountain
103761,mountain
103762,sea
103763,forest
103764,buildings
103765,street
103766,glacier
103767,mountain
103768,mountain
103769,buildings
103770,glacier
103771,buildings
103772,buildings
103773,mountain
103774,mountain
103775,forest
103776,mountain
103777,forest
103778,glacier
103779,buildings
103780,sea
103781,mountain
103782,buildings
103783,forest
103784,mountain
103785,sea
103786,forest
103787,street
103788,forest
103789,glacier
103790,glacier
103791,buildings
103792,glacier
103793,buildings
103794,mountain
103795,forest
103796,forest
103797,buildings
103798,mountain
103799,glacier
103800,forest
103801,mountain
103802,glacier
103803,buildings
103804,forest
103805,buildings
103806,buildings
103807,forest
103808,sea
103809,sea
103810,buildings
103811,sea
103812,sea
103813,buildings
103814,sea
103815,street
103816,sea
103817,sea
103818,buildings
103819,glacier
103820,mountain
103821,mountain
103822,glacier
103823,buildings
103824,sea
103825,street
103826,glacier
103827,forest
103828,glacier
103829,forest
103830,forest
103831,street
103832,glacier
103833,forest
103834,glacier
103835,glacier
103836,street
103837,buildings
103838,glacier
103839,sea
103840,mountain
103841,mountain
103842,glacier
103843,street
103844,street
103845,glacier
103846,buildings
103847,buildings
103848,glacier
103849,sea
103850,glacier
103851,mountain
103852,sea
103853,sea
103854,forest
103855,buildings
103856,buildings
103857,mountain
103858,street
103859,forest
103860,street
103861,glacier
103862,buildings
103863,glacier
103864,mountain
103865,mountain
103866,street
103867,glacier
103868,buildings
103869,buildings
103870,street
103871,forest
103872,glacier
103873,mountain
103874,street
103875,street
103876,mountain
103877,glacier
103878,sea
103879,glacier
103880,glacier
103881,street
103882,forest
103883,street
103884,street
103885,mountain
103886,buildings
103887,sea
103888,mountain
103889,glacier
103890,glacier
103891,forest
103892,mountain
103893,buildings
103894,buildings
103895,mountain
103896,mountain
103897,street
103898,sea
103899,mountain
103900,forest
103901,sea
103902,street
103903,mountain
103904,sea
103905,mountain
103906,forest
103907,forest
103908,mountain
103909,street
103910,street
103911,sea
103912,forest
103913,sea
103914,glacier
103915,forest
103916,street
103917,street
103918,sea
103919,sea
103920,forest
103921,mountain
103922,sea
103923,mountain
103924,street
103925,street
103926,street
103927,street
103928,mountain
103929,glacier
103930,glacier
103931,glacier
103932,glacier
103933,forest
103934,forest
103935,sea
103936,mountain
103937,glacier
103938,buildings
103939,mountain
103940,forest
103941,buildings
103942,buildings
103943,sea
103944,forest
103945,street
103946,mountain
103947,sea
103948,forest
103949,forest
103950,mountain
103951,glacier
103952,mountain
103953,street
103954,street
103955,street
103956,mountain
103957,buildings
103958,forest
103959,street
103960,forest
103961,buildings
103962,mountain
103963,sea
103964,glacier
103965,forest
103966,forest
103967,sea
103968,street
103969,mountain
103970,sea
103971,buildings
103972,sea
103973,glacier
103974,sea
103975,buildings
103976,street
103977,sea
103978,forest
103979,glacier
103980,street
103981,forest
103982,forest
103983,street
103984,forest
103985,mountain
103986,sea
103987,buildings
103988,mountain
103989,glacier
103990,glacier
103991,sea
103992,street
103993,forest
103994,street
103995,glacier
103996,street
103997,street
103998,street
103999,forest
104000,glacier
104001,street
104002,forest
104003,forest
104004,forest
104005,buildings
104006,forest
104007,buildings
104008,street
104009,street
104010,buildings
104011,mountain
104012,street
104013,sea
104014,buildings
104015,buildings
104016,mountain
104017,buildings
104018,buildings
104019,sea
104020,buildings
104021,glacier
104022,mountain
104023,forest
104024,sea
104025,glacier
104026,street
104027,buildings
104028,glacier
104029,street
104030,glacier
104031,buildings
104032,mountain
104033,glacier
104034,buildings
104035,buildings
104036,sea
104037,street
104038,glacier
104039,buildings
104040,forest
104041,mountain
104042,buildings
104043,mountain
104044,mountain
104045,street
104046,street
104047,forest
104048,sea
104049,mountain
104050,sea
104051,street
104052,buildings
104053,sea
104054,buildings
104055,street
104056,forest
104057,forest
104058,mountain
104059,street
104060,forest
104061,glacier
104062,glacier
104063,sea
104064,street
104065,forest
104066,street
104067,buildings
104068,street
104069,street
104070,buildings
104071,glacier
104072,forest
104073,forest
104074,street
104075,sea
104076,mountain
104077,sea
104078,sea
104079,mountain
104080,forest
104081,buildings
104082,mountain
104083,glacier
104084,glacier
104085,buildings
104086,mountain
104087,forest
104088,sea
104089,mountain
104090,glacier
104091,forest
104092,glacier
104093,forest
104094,mountain
104095,glacier
104096,buildings
104097,street
104098,glacier
104099,sea
104100,street
104101,buildings
104102,forest
104103,sea
104104,mountain
104105,sea
104106,mountain
104107,sea
104108,street
104109,mountain
104110,glacier
104111,mountain
104112,buildings
104113,glacier
104114,forest
104115,buildings
104116,glacier
104117,forest
104118,mountain
104119,buildings
104120,forest
104121,sea
104122,buildings
104123,buildings
104124,mountain
104125,sea
104126,mountain
104127,glacier
104128,sea
104129,buildings
104130,glacier
104131,buildings
104132,forest
104133,mountain
104134,forest
104135,glacier
104136,sea
104137,forest
104138,buildings
104139,street
104140,glacier
104141,forest
104142,mountain
104143,forest
104144,glacier
104145,buildings
104146,mountain
104147,forest
104148,buildings
104149,buildings
104150,glacier
104151,forest
104152,forest
104153,buildings
104154,sea
104155,mountain
104156,buildings
104157,sea
104158,forest
104159,sea
104160,forest
104161,mountain
104162,street
104163,street
104164,mountain
104165,street
104166,buildings
104167,street
104168,mountain
104169,forest
104170,forest
104171,buildings
104172,buildings
104173,glacier
104174,street
104175,buildings
104176,glacier
104177,street
104178,buildings
104179,mountain
104180,street
104181,glacier
104182,street
104183,mountain
104184,glacier
104185,mountain
104186,buildings
104187,sea
104188,mountain
104189,glacier
104190,glacier
104191,forest
104192,forest
104193,glacier
104194,buildings
104195,forest
104196,glacier
104197,glacier
104198,forest
104199,street
104200,glacier
104201,sea
104202,sea
104203,forest
104204,forest
104205,glacier
104206,sea
104207,glacier
104208,street
104209,street
104210,glacier
104211,forest
104212,street
104213,sea
104214,sea
104215,buildings
104216,mountain
104217,forest
104218,mountain
104219,glacier
104220,buildings
104221,buildings
104222,mountain
104223,sea
104224,forest
104225,glacier
104226,mountain
104227,street
104228,forest
104229,buildings
104230,street
104231,glacier
104232,glacier
104233,street
104234,glacier
104235,buildings
104236,buildings
104237,mountain
104238,buildings
104239,street
104240,glacier
104241,street
104242,mountain
104243,glacier
104244,glacier
104245,street
104246,glacier
104247,forest
104248,buildings
104249,mountain
104250,street
104251,street
104252,buildings
104253,sea
104254,street
104255,sea
104256,glacier
104257,sea
104258,mountain
104259,forest
104260,mountain
104261,glacier
104262,buildings
104263,sea
104264,forest
104265,mountain
104266,sea
104267,glacier
104268,street
104269,sea
104270,mountain
104271,glacier
104272,buildings
104273,mountain
104274,mountain
104275,glacier
104276,mountain
104277,glacier
104278,street
104279,buildings
104280,sea
104281,mountain
104282,forest
104283,mountain
104284,buildings
104285,street
104286,glacier
104287,mountain
104288,sea
104289,sea
104290,sea
104291,glacier
104292,forest
104293,forest
104294,glacier
104295,sea
104296,mountain
104297,street
104298,mountain
104299,mountain
104300,street
104301,buildings
104302,glacier
104303,glacier
104304,sea
104305,forest
104306,street
104307,forest
104308,street
104309,forest
104310,buildings
104311,buildings
104312,forest
104313,buildings
104314,sea
104315,forest
104316,sea
104317,sea
104318,forest
104319,street
104320,glacier
104321,forest
104322,buildings
104323,buildings
104324,buildings
104325,sea
104326,forest
104327,mountain
104328,forest
104329,glacier
104330,sea
104331,street
104332,buildings
104333,forest
104334,buildings
104335,forest
104336,sea
104337,sea
104338,mountain
104339,sea
104340,sea
104341,forest
104342,street
104343,street
104344,mountain
104345,mountain
104346,mountain
104347,mountain
104348,street
104349,forest
104350,glacier
104351,sea
104352,street
104353,street
104354,forest
104355,buildings
104356,glacier
104357,mountain
104358,mountain
104359,glacier
104360,forest
104361,forest
104362,sea
104363,sea
104364,forest
104365,forest
104366,forest
104367,forest
104368,glacier
104369,forest
104370,mountain
104371,mountain
104372,glacier
104373,glacier
104374,street
104375,buildings
104376,buildings
104377,glacier
104378,glacier
104379,mountain
104380,mountain
104381,mountain
104382,glacier
104383,mountain
104384,glacier
104385,forest
104386,sea
104387,glacier
104388,street
104389,forest
104390,street
104391,glacier
104392,mountain
104393,mountain
104394,buildings
104395,forest
104396,sea
104397,sea
104398,glacier
104399,street
104400,street
104401,glacier
104402,buildings
104403,sea
104404,street
104405,mountain
104406,sea
104407,mountain
104408,glacier
104409,mountain
104410,mountain
104411,sea
104412,sea
104413,sea
104414,buildings
104415,buildings
104416,street
104417,buildings
104418,buildings
104419,sea
104420,forest
104421,street
104422,street
104423,mountain
104424,buildings
104425,forest
104426,forest
104427,buildings
104428,glacier
104429,sea
104430,mountain
104431,glacier
104432,buildings
104433,glacier
104434,buildings
104435,sea
104436,glacier
104437,mountain
104438,sea
104439,mountain
104440,forest
104441,buildings
104442,forest
104443,forest
104444,glacier
104445,forest
104446,forest
104447,forest
104448,glacier
104449,street
104450,mountain
104451,forest
104452,buildings
104453,buildings
104454,mountain
104455,forest
104456,glacier
104457,sea
104458,buildings
104459,mountain
104460,mountain
104461,forest
104462,buildings
104463,glacier
104464,forest
104465,buildings
104466,street
104467,street
104468,glacier
104469,glacier
104470,mountain
104471,forest
104472,forest
104473,mountain
104474,forest
104475,sea
104476,street
104477,forest
104478,street
104479,mountain
104480,buildings
104481,sea
104482,forest
104483,sea
104484,buildings
104485,sea
104486,glacier
104487,forest
104488,sea
104489,glacier
104490,forest
104491,sea
104492,sea
104493,glacier
104494,forest
104495,sea
104496,buildings
104497,buildings
104498,mountain
104499,glacier
104500,glacier
104501,mountain
104502,sea
104503,sea
104504,mountain
104505,mountain
104506,mountain
104507,street
104508,glacier
104509,buildings
104510,buildings
104511,buildings
104512,mountain
104513,buildings
104514,buildings
104515,street
104516,glacier
104517,street
104518,forest
104519,street
104520,street
104521,mountain
104522,mountain
104523,forest
104524,buildings
104525,street
104526,mountain
104527,sea
104528,sea
104529,buildings
104530,mountain
104531,mountain
104532,glacier
104533,street
104534,street
104535,buildings
104536,buildings
104537,mountain
104538,buildings
104539,mountain
104540,street
104541,buildings
104542,street
104543,buildings
104544,buildings
104545,sea
104546,glacier
104547,forest
104548,sea
104549,mountain
104550,buildings
104551,forest
104552,mountain
104553,buildings
104554,street
104555,buildings
104556,forest
104557,street
104558,forest
104559,street
104560,buildings
104561,forest
104562,glacier
104563,forest
104564,glacier
104565,forest
104566,buildings
104567,sea
104568,street
104569,buildings
104570,forest
104571,street
104572,forest
104573,mountain
104574,street
104575,buildings
104576,forest
104577,mountain
104578,buildings
104579,forest
104580,forest
104581,mountain
104582,mountain
104583,mountain
104584,forest
104585,mountain
104586,mountain
104587,sea
104588,glacier
104589,sea
104590,glacier
104591,buildings
104592,street
104593,street
104594,street
104595,mountain
104596,sea
104597,glacier
104598,forest
104599,mountain
104600,glacier
104601,forest
104602,glacier
104603,sea
104604,forest
104605,glacier
104606,sea
104607,mountain
104608,mountain
104609,sea
104610,mountain
104611,sea
104612,buildings
104613,buildings
104614,forest
104615,buildings
104616,street
104617,street
104618,mountain
104619,buildings
104620,buildings
104621,mountain
104622,buildings
104623,street
104624,glacier
104625,sea
104626,glacier
104627,forest
104628,glacier
104629,street
104630,forest
104631,sea
104632,glacier
104633,street
104634,street
104635,buildings
104636,sea
104637,glacier
104638,glacier
104639,street
104640,buildings
104641,buildings
104642,mountain
104643,buildings
104644,street
104645,street
104646,sea
104647,street
104648,glacier
104649,glacier
104650,forest
104651,forest
104652,sea
104653,glacier
104654,mountain
104655,buildings
104656,forest
104657,glacier
104658,buildings
104659,mountain
104660,sea
104661,glacier
104662,buildings
104663,glacier
104664,mountain
104665,street
104666,buildings
104667,mountain
104668,sea
104669,forest
104670,sea
104671,glacier
104672,forest
104673,sea
104674,buildings
104675,sea
104676,glacier
104677,mountain
104678,buildings
104679,sea
104680,glacier
104681,mountain
104682,forest
104683,buildings
104684,buildings
104685,mountain
104686,glacier
104687,glacier
104688,forest
104689,sea
104690,mountain
104691,street
104692,street
104693,mountain
104694,glacier
104695,mountain
104696,glacier
104697,sea
104698,buildings
104699,glacier
104700,sea
104701,glacier
104702,glacier
104703,buildings
104704,street
104705,sea
104706,glacier
104707,sea
104708,street
104709,buildings
104710,street
104711,forest
104712,mountain
104713,sea
104714,sea
104715,forest
104716,glacier
104717,buildings
104718,buildings
104719,mountain
104720,mountain
104721,sea
104722,sea
104723,mountain
104724,forest
104725,mountain
104726,mountain
104727,forest
104728,forest
104729,glacier
104730,sea
104731,mountain
104732,forest
104733,sea
104734,forest
104735,street
104736,street
104737,buildings
104738,sea
104739,street
104740,buildings
104741,forest
104742,street
104743,forest
104744,forest
104745,forest
104746,forest
104747,street
104748,glacier
104749,forest
104750,forest
104751,mountain
104752,glacier
104753,glacier
104754,buildings
104755,sea
104756,mountain
104757,buildings
104758,glacier
104759,buildings
104760,sea
104761,mountain
104762,forest
104763,sea
104764,street
104765,buildings
104766,street
104767,glacier
104768,buildings
104769,sea
104770,buildings
104771,sea
104772,mountain
104773,street
104774,sea
104775,forest
104776,mountain
104777,forest
104778,street
104779,glacier
104780,street
104781,buildings
104782,buildings
104783,street
104784,sea
104785,buildings
104786,street
104787,sea
104788,glacier
104789,sea
104790,mountain
104791,sea
104792,street
104793,glacier
104794,buildings
104795,glacier
104796,forest
104797,street
104798,glacier
104799,forest
104800,mountain
104801,glacier
104802,mountain
104803,glacier
104804,glacier
104805,mountain
104806,forest
104807,buildings
104808,glacier
104809,forest
104810,buildings
104811,buildings
104812,sea
104813,sea
104814,glacier
104815,street
104816,sea
104817,glacier
104818,sea
104819,glacier
104820,forest
104821,forest
104822,sea
104823,sea
104824,sea
104825,sea
104826,street
104827,buildings
104828,sea
104829,forest
104830,mountain
104831,buildings
104832,buildings
104833,glacier
104834,street
104835,buildings
104836,street
104837,forest
104838,street
104839,buildings
104840,forest
104841,sea
104842,street
104843,forest
104844,street
104845,mountain
104846,buildings
104847,buildings
104848,street
104849,mountain
104850,street
104851,street
104852,glacier
104853,buildings
104854,buildings
104855,street
104856,street
104857,glacier
104858,buildings
104859,street
104860,street
104861,forest
104862,buildings
104863,street
104864,mountain
104865,street
104866,sea
104867,forest
104868,sea
104869,buildings
104870,glacier
104871,glacier
104872,glacier
104873,sea
104874,sea
104875,forest
104876,forest
104877,forest
104878,sea
104879,street
104880,buildings
104881,street
104882,sea
104883,street
104884,forest
104885,street
104886,forest
104887,sea
104888,buildings
104889,street
104890,buildings
104891,buildings
104892,mountain
104893,street
104894,street
104895,forest
104896,mountain
104897,mountain
104898,forest
104899,buildings
104900,street
104901,glacier
104902,mountain
104903,forest
104904,mountain
104905,glacier
104906,sea
104907,sea
104908,street
104909,glacier
104910,forest
104911,glacier
104912,sea
104913,street
104914,mountain
104915,glacier
104916,sea
104917,forest
104918,mountain
104919,mountain
104920,mountain
104921,street
104922,mountain
104923,street
104924,glacier
104925,forest
104926,buildings
104927,mountain
104928,buildings
104929,glacier
104930,buildings
104931,forest
104932,sea
104933,forest
104934,street
104935,buildings
104936,buildings
104937,glacier
104938,buildings
104939,street
104940,buildings
104941,street
104942,mountain
104943,glacier
104944,mountain
104945,forest
104946,buildings
104947,glacier
104948,street
104949,street
104950,glacier
104951,buildings
104952,buildings
104953,glacier
104954,street
104955,buildings
104956,sea
104957,glacier
104958,forest
104959,forest
104960,buildings
104961,forest
104962,mountain
104963,glacier
104964,mountain
104965,mountain
104966,street
104967,glacier
104968,sea
104969,street
104970,buildings
104971,street
104972,forest
104973,sea
104974,street
104975,glacier
104976,mountain
104977,forest
104978,buildings
104979,mountain
104980,sea
104981,glacier
104982,glacier
104983,forest
104984,street
104985,glacier
104986,forest
104987,street
104988,buildings
104989,forest
104990,buildings
104991,mountain
104992,street
104993,glacier
104994,mountain
104995,glacier
104996,glacier
104997,forest
104998,sea
104999,buildings
105000,forest
105001,street
105002,mountain
105003,street
105004,glacier
105005,street
105006,glacier
105007,sea
105008,glacier
105009,glacier
105010,forest
105011,buildings
105012,sea
105013,forest
105014,street
105015,street
105016,buildings
105017,forest
105018,mountain
105019,glacier
105020,forest
105021,street
105022,forest
105023,buildings
105024,forest
105025,sea
105026,sea
105027,street
105028,street
105029,street
105030,forest
105031,glacier
105032,glacier
105033,glacier
105034,sea
105035,buildings
105036,mountain
105037,glacier
105038,mountain
105039,forest
105040,mountain
105041,mountain
105042,street
105043,glacier
105044,glacier
105045,mountain
105046,sea
105047,sea
105048,sea
105049,mountain
105050,mountain
105051,forest
105052,street
105053,glacier
105054,street
105055,glacier
105056,buildings
105057,forest
105058,street
105059,street
105060,mountain
105061,buildings
105062,buildings
105063,mountain
105064,glacier
105065,glacier
105066,buildings
105067,street
105068,street
105069,mountain
105070,forest
105071,buildings
105072,street
105073,buildings
105074,mountain
105075,street
105076,buildings
105077,glacier
105078,sea
105079,forest
105080,buildings
105081,sea
105082,mountain
105083,mountain
105084,sea
105085,buildings
105086,forest
105087,buildings
105088,glacier
105089,forest
105090,street
105091,street
105092,glacier
105093,mountain
105094,buildings
105095,buildings
105096,buildings
105097,forest
105098,glacier
105099,buildings
105100,sea
105101,sea
105102,street
105103,glacier
105104,glacier
105105,sea
105106,buildings
105107,glacier
105108,street
105109,street
105110,glacier
105111,glacier
105112,mountain
105113,glacier
105114,forest
105115,buildings
105116,buildings
105117,glacier
105118,sea
105119,glacier
105120,sea
105121,glacier
105122,sea
105123,mountain
105124,mountain
105125,street
105126,forest
105127,mountain
105128,forest
105129,sea
105130,sea
105131,mountain
105132,forest
105133,sea
105134,mountain
105135,glacier
105136,mountain
105137,street
105138,street
105139,forest
105140,sea
105141,sea
105142,buildings
105143,glacier
105144,glacier
105145,forest
105146,glacier
105147,street
105148,sea
105149,forest
105150,mountain
105151,street
105152,glacier
105153,sea
105154,mountain
105155,sea
105156,street
105157,street
105158,glacier
105159,sea
105160,forest
105161,street
105162,buildings
105163,street
105164,street
105165,mountain
105166,glacier
105167,mountain
105168,forest
105169,sea
105170,sea
105171,mountain
105172,buildings
105173,sea
105174,sea
105175,street
105176,mountain
105177,glacier
105178,street
105179,buildings
105180,sea
105181,forest
105182,glacier
105183,buildings
105184,mountain
105185,glacier
105186,glacier
105187,glacier
105188,glacier
105189,street
105190,street
105191,mountain
105192,buildings
105193,forest
105194,glacier
105195,street
105196,buildings
105197,mountain
105198,buildings
105199,street
105200,forest
105201,forest
105202,glacier
105203,buildings
105204,forest
105205,street
105206,forest
105207,street
105208,buildings
105209,buildings
105210,street
105211,glacier
105212,glacier
105213,street
105214,forest
105215,street
105216,glacier
105217,mountain
105218,street
105219,glacier
105220,sea
105221,buildings
105222,street
105223,mountain
105224,glacier
105225,street
105226,mountain
105227,forest
105228,mountain
105229,street
105230,glacier
105231,buildings
105232,buildings
105233,forest
105234,mountain
105235,street
105236,street
105237,street
105238,glacier
105239,mountain
105240,street
105241,buildings
105242,buildings
105243,sea
105244,sea
105245,forest
105246,glacier
105247,street
105248,glacier
105249,street
105250,mountain
105251,street
105252,glacier
105253,buildings
105254,mountain
105255,forest
105256,mountain
105257,buildings
105258,buildings
105259,sea
105260,mountain
105261,mountain
105262,street
105263,mountain
105264,glacier
105265,glacier
105266,mountain
105267,glacier
105268,forest
105269,mountain
105270,forest
105271,buildings
105272,mountain
105273,buildings
105274,mountain
105275,street
105276,street
105277,sea
105278,forest
105279,sea
105280,street
105281,mountain
105282,buildings
105283,glacier
105284,sea
105285,glacier
105286,street
105287,forest
105288,sea
105289,sea
105290,forest
105291,sea
105292,buildings
105293,street
105294,buildings
105295,street
105296,sea
105297,sea
105298,mountain
105299,forest
105300,mountain
105301,sea
105302,forest
105303,street
105304,mountain
105305,street
105306,glacier
105307,glacier
105308,mountain
105309,street
105310,street
105311,sea
105312,street
105313,forest
105314,sea
105315,sea
105316,forest
105317,mountain
105318,street
105319,buildings
105320,glacier
105321,sea
105322,mountain
105323,mountain
105324,forest
105325,street
105326,forest
105327,mountain
105328,sea
105329,glacier
105330,buildings
105331,glacier
105332,mountain
105333,street
105334,mountain
105335,sea
105336,street
105337,street
105338,forest
105339,mountain
105340,mountain
105341,sea
105342,mountain
105343,sea
105344,forest
105345,forest
105346,forest
105347,forest
105348,sea
105349,mountain
105350,forest
105351,forest
105352,glacier
105353,sea
105354,glacier
105355,glacier
105356,sea
105357,sea
105358,glacier
105359,buildings
105360,glacier
105361,glacier
105362,mountain
105363,sea
105364,sea
105365,buildings
105366,street
105367,sea
105368,buildings
105369,mountain
105370,glacier
105371,mountain
105372,street
105373,buildings
105374,buildings
105375,mountain
105376,street
105377,street
105378,forest
105379,street
105380,forest
105381,sea
105382,sea
105383,forest
105384,forest
105385,mountain
105386,buildings
105387,street
105388,forest
105389,forest
105390,mountain
105391,sea
105392,glacier
105393,mountain
105394,sea
105395,street
105396,forest
105397,glacier
105398,buildings
105399,forest
105400,forest
105401,buildings
105402,buildings
105403,street
105404,street
105405,forest
105406,sea
105407,sea
105408,mountain
105409,buildings
105410,forest
105411,street
105412,forest
105413,street
105414,forest
105415,street
105416,forest
105417,buildings
105418,glacier
105419,street
105420,mountain
105421,glacier
105422,mountain
105423,forest
105424,buildings
105425,glacier
105426,forest
105427,mountain
105428,glacier
105429,sea
105430,mountain
105431,glacier
105432,sea
105433,buildings
105434,sea
105435,sea
105436,buildings
105437,street
105438,buildings
105439,glacier
105440,buildings
105441,buildings
105442,sea
105443,street
105444,buildings
105445,street
105446,mountain
105447,street
105448,sea
105449,glacier
105450,street
105451,forest
105452,mountain
105453,mountain
105454,buildings
105455,glacier
105456,glacier
105457,sea
105458,sea
105459,street
105460,glacier
105461,buildings
105462,mountain
105463,street
105464,street
105465,mountain
105466,glacier
105467,buildings
105468,buildings
105469,mountain
105470,sea
105471,glacier
105472,forest
105473,sea
105474,buildings
105475,mountain
105476,mountain
105477,buildings
105478,street
105479,forest
105480,sea
105481,buildings
105482,buildings
105483,forest
105484,glacier
105485,buildings
105486,street
105487,buildings
105488,mountain
105489,mountain
105490,sea
105491,buildings
105492,glacier
105493,street
105494,buildings
105495,forest
105496,buildings
105497,forest
105498,glacier
105499,glacier
105500,forest
105501,mountain
105502,forest
105503,forest
105504,sea
105505,forest
105506,buildings
105507,sea
105508,buildings
105509,buildings
105510,forest
105511,mountain
105512,buildings
105513,mountain
105514,forest
105515,sea
105516,glacier
105517,glacier
105518,buildings
105519,buildings
105520,sea
105521,buildings
105522,sea
105523,buildings
105524,street
105525,sea
105526,glacier
105527,sea
105528,forest
105529,forest
105530,forest
105531,mountain
105532,buildings
105533,glacier
105534,sea
105535,glacier
105536,street
105537,mountain
105538,mountain
105539,sea
105540,sea
105541,forest
105542,mountain
105543,sea
105544,sea
105545,street
105546,buildings
105547,street
105548,glacier
105549,buildings
105550,forest
105551,glacier
105552,mountain
105553,forest
105554,mountain
105555,glacier
105556,buildings
105557,mountain
105558,glacier
105559,forest
105560,forest
105561,sea
105562,buildings
105563,street
105564,mountain
105565,buildings
105566,mountain
105567,forest
105568,buildings
105569,buildings
105570,mountain
105571,buildings
105572,sea
105573,buildings
105574,glacier
105575,street
105576,forest
105577,buildings
105578,mountain
105579,glacier
105580,mountain
105581,mountain
105582,mountain
105583,forest
105584,sea
105585,forest
105586,street
105587,sea
105588,forest
105589,glacier
105590,street
105591,buildings
105592,mountain
105593,glacier
105594,forest
105595,street
105596,sea
105597,sea
105598,street
105599,glacier
105600,sea
105601,sea
105602,glacier
105603,sea
105604,sea
105605,glacier
105606,buildings
105607,sea
105608,buildings
105609,buildings
105610,mountain
105611,mountain
105612,forest
105613,sea
105614,sea
105615,street
105616,mountain
105617,forest
105618,sea
105619,forest
105620,forest
105621,mountain
105622,buildings
105623,mountain
105624,glacier
105625,forest
105626,glacier
105627,buildings
105628,forest
105629,forest
105630,street
105631,forest
105632,buildings
105633,sea
105634,forest
105635,glacier
105636,mountain
105637,mountain
105638,forest
105639,forest
105640,forest
105641,mountain
105642,buildings
105643,mountain
105644,glacier
